state,year,quarter,count,amount,district,latitude_x,longitude_x,latitude_y,longitude_y,latitude,longitude
Gujarat,2022,Q1,5044420,11183107357,Rajkot,22.085393238506768,70.77037028411593,22.085393238506768,70.77037028411593,22.085393238506768,70.77037028411593
Gujarat,2022,Q2,96453555,161506106645,Ahmadabad,22.940913243878867,72.33703284595144,22.940913243878867,72.33703284595144,22.940913243878867,72.33703284595144
Gujarat,2022,Q2,37371820,68525386888,Surat,21.21383808869531,72.95196216933937,21.21383808869531,72.95196216933937,21.21383808869531,72.95196216933937
Gujarat,2022,Q2,16566055,24927078678,Vadodara,22.255315800480922,73.19986041423512,22.255315800480922,73.19986041423512,22.255315800480922,73.19986041423512
Gujarat,2022,Q2,10158506,16650584409,Gandhinagar,23.215166674942225,72.64468290336423,23.215166674942225,72.64468290336423,23.215166674942225,72.64468290336423
Gujarat,2022,Q2,9732655,20605533611,Banas Kantha,24.259104346398267,72.0290386659335,24.259104346398267,72.0290386659335,24.259104346398267,72.0290386659335
Gujarat,2022,Q2,8898927,13524403306,Bharuch,21.71774426420081,72.95196216933937,21.71774426420081,72.95196216933937,21.71774426420081,72.95196216933937
Gujarat,2022,Q2,8033358,12554813235,Valsad,20.393298953795302,72.95196216933937,20.393298953795302,72.95196216933937,20.393298953795302,72.95196216933937
Gujarat,2022,Q2,7934471,15334005512,Kachchh,23.215719116009726,69.72273558520071,23.215719116009726,69.72273558520071,23.215719116009726,69.72273558520071
Gujarat,2022,Q2,6831581,13686497405,Mahesana,23.591396896773176,72.43173229389957,23.591396896773176,72.43173229389957,23.591396896773176,72.43173229389957
Gujarat,2022,Q2,6063252,12629937169,Rajkot,22.085393238506768,70.77037028411593,22.085393238506768,70.77037028411593,22.085393238506768,70.77037028411593
Gujarat,2022,Q3,117574996,184255244712,Ahmadabad,22.940913243878867,72.33703284595144,22.940913243878867,72.33703284595144,22.940913243878867,72.33703284595144
Gujarat,2022,Q3,46500453,78304481289,Surat,21.21383808869531,72.95196216933937,21.21383808869531,72.95196216933937,21.21383808869531,72.95196216933937
Gujarat,2022,Q3,23318716,32733106034,Vadodara,22.255315800480922,73.19986041423512,22.255315800480922,73.19986041423512,22.255315800480922,73.19986041423512
Gujarat,2022,Q3,11270803,15949022077,Bharuch,21.71774426420081,72.95196216933937,21.71774426420081,72.95196216933937,21.71774426420081,72.95196216933937
Gujarat,2022,Q3,11035119,22401495021,Banas Kantha,24.259104346398267,72.0290386659335,24.259104346398267,72.0290386659335,24.259104346398267,72.0290386659335
Gujarat,2022,Q3,10879868,17098915693,Gandhinagar,23.215166674942225,72.64468290336423,23.215166674942225,72.64468290336423,23.215166674942225,72.64468290336423
Gujarat,2022,Q3,9633288,13905599408,Valsad,20.393298953795302,72.95196216933937,20.393298953795302,72.95196216933937,20.393298953795302,72.95196216933937
Gujarat,2022,Q3,9375781,16533683640,Kachchh,23.215719116009726,69.72273558520071,23.215719116009726,69.72273558520071,23.215719116009726,69.72273558520071
Gujarat,2022,Q3,8053297,15206611341,Rajkot,22.085393238506768,70.77037028411593,22.085393238506768,70.77037028411593,22.085393238506768,70.77037028411593
Gujarat,2022,Q3,6403784,12429803356,Mahesana,23.591396896773176,72.43173229389957,23.591396896773176,72.43173229389957,23.591396896773176,72.43173229389957
Gujarat,2022,Q4,133174553,212037117715,Ahmadabad,22.940913243878867,72.33703284595144,22.940913243878867,72.33703284595144,22.940913243878867,72.33703284595144
Gujarat,2022,Q4,52037142,85923991746,Surat,21.21383808869531,72.95196216933937,21.21383808869531,72.95196216933937,21.21383808869531,72.95196216933937
Gujarat,2022,Q4,20968443,30304178848,Vadodara,22.255315800480922,73.19986041423512,22.255315800480922,73.19986041423512,22.255315800480922,73.19986041423512
Gujarat,2022,Q4,15879527,22486941029,Bharuch,21.71774426420081,72.95196216933937,21.71774426420081,72.95196216933937,21.71774426420081,72.95196216933937
Gujarat,2022,Q4,12352158,25179922289,Banas Kantha,24.259104346398267,72.0290386659335,24.259104346398267,72.0290386659335,24.259104346398267,72.0290386659335
Gujarat,2022,Q4,12010565,19015449813,Gandhinagar,23.215166674942225,72.64468290336423,23.215166674942225,72.64468290336423,23.215166674942225,72.64468290336423
Gujarat,2022,Q4,11103340,15842261457,Valsad,20.393298953795302,72.95196216933937,20.393298953795302,72.95196216933937,20.393298953795302,72.95196216933937
Gujarat,2022,Q4,9617702,17113433243,Kachchh,23.215719116009726,69.72273558520071,23.215719116009726,69.72273558520071,23.215719116009726,69.72273558520071
Gujarat,2022,Q4,9260831,17834314868,Rajkot,22.085393238506768,70.77037028411593,22.085393238506768,70.77037028411593,22.085393238506768,70.77037028411593
Gujarat,2022,Q4,7160396,14173625244,Mahesana,23.591396896773176,72.43173229389957,23.591396896773176,72.43173229389957,23.591396896773176,72.43173229389957
Gujarat,2023,Q1,88124113,144675922269,Ahmadabad,22.940913243878867,72.33703284595144,22.940913243878867,72.33703284595144,22.940913243878867,72.33703284595144
Gujarat,2023,Q1,59319420,95572900783,Surat,21.21383808869531,72.95196216933937,21.21383808869531,72.95196216933937,21.21383808869531,72.95196216933937
Gujarat,2023,Q1,25446746,33703262986,Vadodara,22.255315800480922,73.19986041423512,22.255315800480922,73.19986041423512,22.255315800480922,73.19986041423512
Gujarat,2023,Q1,20363171,39328998688,Banas Kantha,24.259104346398267,72.0290386659335,24.259104346398267,72.0290386659335,24.259104346398267,72.0290386659335
Gujarat,2023,Q1,19462874,28898357911,Gandhinagar,23.215166674942225,72.64468290336423,23.215166674942225,72.64468290336423,23.215166674942225,72.64468290336423
Gujarat,2023,Q1,17611455,23420620380,Bharuch,21.71774426420081,72.95196216933937,21.71774426420081,72.95196216933937,21.71774426420081,72.95196216933937
Gujarat,2023,Q1,15804575,26116703928,Kachchh,23.215719116009726,69.72273558520071,23.215719116009726,69.72273558520071,23.215719116009726,69.72273558520071
Gujarat,2023,Q1,15422170,21497483690,Valsad,20.393298953795302,72.95196216933937,20.393298953795302,72.95196216933937,20.393298953795302,72.95196216933937
Gujarat,2023,Q1,11768050,21693083051,Mahesana,23.591396896773176,72.43173229389957,23.591396896773176,72.43173229389957,23.591396896773176,72.43173229389957
Gujarat,2023,Q1,10331784,19918564828,Rajkot,22.085393238506768,70.77037028411593,22.085393238506768,70.77037028411593,22.085393238506768,70.77037028411593
Gujarat,2023,Q2,100889578,156288216607,Ahmadabad,22.940913243878867,72.33703284595144,22.940913243878867,72.33703284595144,22.940913243878867,72.33703284595144
Gujarat,2023,Q2,68998170,102075692702,Surat,21.21383808869531,72.95196216933937,21.21383808869531,72.95196216933937,21.21383808869531,72.95196216933937
Gujarat,2023,Q2,28126951,36036104419,Vadodara,22.255315800480922,73.19986041423512,22.255315800480922,73.19986041423512,22.255315800480922,73.19986041423512
Gujarat,2023,Q2,23444277,42180609726,Banas Kantha,24.259104346398267,72.0290386659335,24.259104346398267,72.0290386659335,24.259104346398267,72.0290386659335
Gujarat,2023,Q2,22421756,31572312133,Gandhinagar,23.215166674942225,72.64468290336423,23.215166674942225,72.64468290336423,23.215166674942225,72.64468290336423
Gujarat,2023,Q2,20492081,25552850416,Bharuch,21.71774426420081,72.95196216933937,21.71774426420081,72.95196216933937,21.71774426420081,72.95196216933937
Gujarat,2023,Q2,18170694,27688475605,Kachchh,23.215719116009726,69.72273558520071,23.215719116009726,69.72273558520071,23.215719116009726,69.72273558520071
Gujarat,2023,Q2,17817488,23874686294,Valsad,20.393298953795302,72.95196216933937,20.393298953795302,72.95196216933937,20.393298953795302,72.95196216933937
Gujarat,2023,Q2,13635469,23684515815,Mahesana,23.591396896773176,72.43173229389957,23.591396896773176,72.43173229389957,23.591396896773176,72.43173229389957
Gujarat,2023,Q2,11886801,21473977466,Rajkot,22.085393238506768,70.77037028411593,22.085393238506768,70.77037028411593,22.085393238506768,70.77037028411593
Gujarat,2023,Q3,116119081,173450994467,Ahmadabad,22.940913243878867,72.33703284595144,22.940913243878867,72.33703284595144,22.940913243878867,72.33703284595144
Gujarat,2023,Q3,79742341,109145690441,Surat,21.21383808869531,72.95196216933937,21.21383808869531,72.95196216933937,21.21383808869531,72.95196216933937
Gujarat,2023,Q3,32705182,39197795542,Vadodara,22.255315800480922,73.19986041423512,22.255315800480922,73.19986041423512,22.255315800480922,73.19986041423512
Gujarat,2023,Q3,27740530,49573677952,Banas Kantha,24.259104346398267,72.0290386659335,24.259104346398267,72.0290386659335,24.259104346398267,72.0290386659335
Gujarat,2023,Q3,26278985,35649946527,Gandhinagar,23.215166674942225,72.64468290336423,23.215166674942225,72.64468290336423,23.215166674942225,72.64468290336423
Gujarat,2023,Q3,23411273,27245590670,Bharuch,21.71774426420081,72.95196216933937,21.71774426420081,72.95196216933937,21.71774426420081,72.95196216933937
Gujarat,2023,Q3,21522506,30415694275,Kachchh,23.215719116009726,69.72273558520071,23.215719116009726,69.72273558520071,23.215719116009726,69.72273558520071
Gujarat,2023,Q3,20283176,25031461480,Valsad,20.393298953795302,72.95196216933937,20.393298953795302,72.95196216933937,20.393298953795302,72.95196216933937
Gujarat,2023,Q3,15541817,26723975165,Mahesana,23.591396896773176,72.43173229389957,23.591396896773176,72.43173229389957,23.591396896773176,72.43173229389957
Gujarat,2023,Q3,13691028,24000712020,Rajkot,22.085393238506768,70.77037028411593,22.085393238506768,70.77037028411593,22.085393238506768,70.77037028411593
Gujarat,2023,Q4,125267617,190761203190,Ahmadabad,22.940913243878867,72.33703284595144,22.940913243878867,72.33703284595144,22.940913243878867,72.33703284595144
Gujarat,2023,Q4,89306058,121540678231,Surat,21.21383808869531,72.95196216933937,21.21383808869531,72.95196216933937,21.21383808869531,72.95196216933937
Gujarat,2023,Q4,35268395,42648582739,Vadodara,22.255315800480922,73.19986041423512,22.255315800480922,73.19986041423512,22.255315800480922,73.19986041423512
Gujarat,2023,Q4,32777092,56428699466,Banas Kantha,24.259104346398267,72.0290386659335,24.259104346398267,72.0290386659335,24.259104346398267,72.0290386659335
Gujarat,2023,Q4,28600724,39542236594,Gandhinagar,23.215166674942225,72.64468290336423,23.215166674942225,72.64468290336423,23.215166674942225,72.64468290336423
Gujarat,2023,Q4,26006725,30590024824,Bharuch,21.71774426420081,72.95196216933937,21.71774426420081,72.95196216933937,21.71774426420081,72.95196216933937
Gujarat,2023,Q4,24314313,34220033958,Kachchh,23.215719116009726,69.72273558520071,23.215719116009726,69.72273558520071,23.215719116009726,69.72273558520071
Gujarat,2023,Q4,23727240,28875069638,Valsad,20.393298953795302,72.95196216933937,20.393298953795302,72.95196216933937,20.393298953795302,72.95196216933937
Gujarat,2023,Q4,17716518,30965776190,Mahesana,23.591396896773176,72.43173229389957,23.591396896773176,72.43173229389957,23.591396896773176,72.43173229389957
Gujarat,2023,Q4,15005682,26723191144,Rajkot,22.085393238506768,70.77037028411593,22.085393238506768,70.77037028411593,22.085393238506768,70.77037028411593
Gujarat,2024,Q1,138618973,202027350496,Ahmadabad,22.940913243878867,72.33703284595144,22.940913243878867,72.33703284595144,22.940913243878867,72.33703284595144
Gujarat,2024,Q1,105034339,136364429380,Surat,21.21383808869531,72.95196216933937,21.21383808869531,72.95196216933937,21.21383808869531,72.95196216933937
Gujarat,2024,Q1,40367961,67017735019,Banas Kantha,24.259104346398267,72.0290386659335,24.259104346398267,72.0290386659335,24.259104346398267,72.0290386659335
Gujarat,2024,Q1,38154382,44730428533,Vadodara,22.255315800480922,73.19986041423512,22.255315800480922,73.19986041423512,22.255315800480922,73.19986041423512
Gujarat,2024,Q1,31981660,42996191408,Gandhinagar,23.215166674942225,72.64468290336423,23.215166674942225,72.64468290336423,23.215166674942225,72.64468290336423
Gujarat,2024,Q1,29731992,33628152386,Bharuch,21.71774426420081,72.95196216933937,21.71774426420081,72.95196216933937,21.71774426420081,72.95196216933937
Gujarat,2024,Q1,28520642,38337066197,Kachchh,23.215719116009726,69.72273558520071,23.215719116009726,69.72273558520071,23.215719116009726,69.72273558520071
Gujarat,2024,Q1,26915777,31771393972,Valsad,20.393298953795302,72.95196216933937,20.393298953795302,72.95196216933937,20.393298953795302,72.95196216933937
Gujarat,2024,Q1,19982002,34099763013,Mahesana,23.591396896773176,72.43173229389957,23.591396896773176,72.43173229389957,23.591396896773176,72.43173229389957
Gujarat,2024,Q1,17046652,29191655098,Rajkot,22.085393238506768,70.77037028411593,22.085393238506768,70.77037028411593,22.085393238506768,70.77037028411593
Haryana,2018,Q1,1408070,2317083393,Gurugram,28.364663237031014,76.92397271060467,28.364663237031014,76.92397271060467,28.364663237031014,76.92397271060467
Haryana,2018,Q1,521939,772738359,Faridabad,28.353095581795834,77.3381855201411,28.353095581795834,77.3381855201411,28.353095581795834,77.3381855201411
Haryana,2018,Q1,240517,355732765,Hisar,29.18866491723166,75.81271993338781,29.18866491723166,75.81271993338781,29.18866491723166,75.81271993338781
Haryana,2018,Q1,199418,280095218,Rewari,28.20195091334491,76.54304293421208,28.20195091334491,76.54304293421208,28.20195091334491,76.54304293421208
Haryana,2018,Q1,183960,263054774,Panipat,29.333775656345342,76.92397271060467,29.333775656345342,76.92397271060467,29.333775656345342,76.92397271060467
Haryana,2018,Q1,178766,279804665,Sonipat,29.0342389869189,76.92397271060467,29.0342389869189,76.92397271060467,29.0342389869189,76.92397271060467
Haryana,2018,Q1,169313,247718779,Karnal,29.674291268623886,76.92397271060467,29.674291268623886,76.92397271060467,29.674291268623886,76.92397271060467
Haryana,2018,Q1,164867,164313975,Sirsa,29.561467898842633,74.92672285045667,29.561467898842633,74.92672285045667,29.561467898842633,74.92672285045667
Haryana,2018,Q1,125150,190361119,Bhiwani,28.741827384661185,75.91729041155865,28.741827384661185,75.91729041155865,28.741827384661185,75.91729041155865
Haryana,2018,Q1,121728,215207976,Rohtak,28.889217870328615,76.53148172302797,28.889217870328615,76.53148172302797,28.889217870328615,76.53148172302797
Haryana,2018,Q2,1893511,3604758914,Gurugram,28.364663237031014,76.92397271060467,28.364663237031014,76.92397271060467,28.364663237031014,76.92397271060467
Haryana,2018,Q2,698865,1211325239,Faridabad,28.353095581795834,77.3381855201411,28.353095581795834,77.3381855201411,28.353095581795834,77.3381855201411
Haryana,2018,Q2,320500,627894549,Hisar,29.18866491723166,75.81271993338781,29.18866491723166,75.81271993338781,29.18866491723166,75.81271993338781
Haryana,2018,Q2,265754,440169913,Panipat,29.333775656345342,76.92397271060467,29.333775656345342,76.92397271060467,29.333775656345342,76.92397271060467
Haryana,2018,Q2,263194,453157049,Rewari,28.20195091334491,76.54304293421208,28.20195091334491,76.54304293421208,28.20195091334491,76.54304293421208
Haryana,2018,Q2,253130,475518495,Sonipat,29.0342389869189,76.92397271060467,29.0342389869189,76.92397271060467,29.0342389869189,76.92397271060467
Haryana,2018,Q2,234948,288080253,Sirsa,29.561467898842633,74.92672285045667,29.561467898842633,74.92672285045667,29.561467898842633,74.92672285045667
Haryana,2018,Q2,224254,430353501,Karnal,29.674291268623886,76.92397271060467,29.674291268623886,76.92397271060467,29.674291268623886,76.92397271060467
Haryana,2018,Q2,180500,352994750,Ambala,30.32251862698002,76.95278345370264,30.32251862698002,76.95278345370264,30.32251862698002,76.95278345370264
Haryana,2018,Q2,179677,372787270,Rohtak,28.889217870328615,76.53148172302797,28.889217870328615,76.53148172302797,28.889217870328615,76.53148172302797
Haryana,2018,Q3,2877059,5115393851,Gurugram,28.364663237031014,76.92397271060467,28.364663237031014,76.92397271060467,28.364663237031014,76.92397271060467
Haryana,2018,Q3,1058983,1722572594,Faridabad,28.353095581795834,77.3381855201411,28.353095581795834,77.3381855201411,28.353095581795834,77.3381855201411
Haryana,2018,Q3,390428,961080725,Hisar,29.18866491723166,75.81271993338781,29.18866491723166,75.81271993338781,29.18866491723166,75.81271993338781
Haryana,2018,Q3,350599,643047741,Rewari,28.20195091334491,76.54304293421208,28.20195091334491,76.54304293421208,28.20195091334491,76.54304293421208
Haryana,2018,Q3,331409,660571357,Panipat,29.333775656345342,76.92397271060467,29.333775656345342,76.92397271060467,29.333775656345342,76.92397271060467
Haryana,2018,Q3,315829,689899150,Sonipat,29.0342389869189,76.92397271060467,29.0342389869189,76.92397271060467,29.0342389869189,76.92397271060467
Haryana,2018,Q3,282956,594890203,Karnal,29.674291268623886,76.92397271060467,29.674291268623886,76.92397271060467,29.674291268623886,76.92397271060467
Haryana,2018,Q3,242013,568546327,Rohtak,28.889217870328615,76.53148172302797,28.889217870328615,76.53148172302797,28.889217870328615,76.53148172302797
Haryana,2018,Q3,233248,522223540,Ambala,30.32251862698002,76.95278345370264,30.32251862698002,76.95278345370264,30.32251862698002,76.95278345370264
Haryana,2018,Q3,222321,409263123,Sirsa,29.561467898842633,74.92672285045667,29.561467898842633,74.92672285045667,29.561467898842633,74.92672285045667
Haryana,2018,Q4,4651606,7834266744,Gurugram,28.364663237031014,76.92397271060467,28.364663237031014,76.92397271060467,28.364663237031014,76.92397271060467
Haryana,2018,Q4,2271109,2832603200,Faridabad,28.353095581795834,77.3381855201411,28.353095581795834,77.3381855201411,28.353095581795834,77.3381855201411
Haryana,2018,Q4,535609,1038332553,Rewari,28.20195091334491,76.54304293421208,28.20195091334491,76.54304293421208,28.20195091334491,76.54304293421208
Haryana,2018,Q4,511206,1476103125,Hisar,29.18866491723166,75.81271993338781,29.18866491723166,75.81271993338781,29.18866491723166,75.81271993338781
Haryana,2018,Q4,428989,1037340218,Sonipat,29.0342389869189,76.92397271060467,29.0342389869189,76.92397271060467,29.0342389869189,76.92397271060467
Haryana,2018,Q4,427930,960831966,Panipat,29.333775656345342,76.92397271060467,29.333775656345342,76.92397271060467,29.333775656345342,76.92397271060467
Haryana,2018,Q4,383775,672481291,Palwal,28.05236818709696,77.3381855201411,28.05236818709696,77.3381855201411,28.05236818709696,77.3381855201411
Haryana,2018,Q4,356327,883621789,Karnal,29.674291268623886,76.92397271060467,29.674291268623886,76.92397271060467,29.674291268623886,76.92397271060467
Haryana,2018,Q4,319972,741571573,Jhajjar,28.592878371569714,76.64704699668393,28.592878371569714,76.64704699668393,28.592878371569714,76.64704699668393
Haryana,2018,Q4,313017,778868451,Ambala,30.32251862698002,76.95278345370264,30.32251862698002,76.95278345370264,30.32251862698002,76.95278345370264
Haryana,2019,Q1,8723777,10558099866,Gurugram,28.364663237031014,76.92397271060467,28.364663237031014,76.92397271060467,28.364663237031014,76.92397271060467
Haryana,2019,Q1,4020631,4128377201,Faridabad,28.353095581795834,77.3381855201411,28.353095581795834,77.3381855201411,28.353095581795834,77.3381855201411
Haryana,2019,Q1,992599,1395914440,Rewari,28.20195091334491,76.54304293421208,28.20195091334491,76.54304293421208,28.20195091334491,76.54304293421208
Haryana,2019,Q1,719323,1032542809,Palwal,28.05236818709696,77.3381855201411,28.05236818709696,77.3381855201411,28.05236818709696,77.3381855201411
Haryana,2019,Q1,703750,1656524675,Hisar,29.18866491723166,75.81271993338781,29.18866491723166,75.81271993338781,29.18866491723166,75.81271993338781
Haryana,2019,Q1,699422,1419939621,Sonipat,29.0342389869189,76.92397271060467,29.0342389869189,76.92397271060467,29.0342389869189,76.92397271060467
Haryana,2019,Q1,685081,1414874465,Panipat,29.333775656345342,76.92397271060467,29.333775656345342,76.92397271060467,29.333775656345342,76.92397271060467
Haryana,2019,Q1,589011,1295083691,Karnal,29.674291268623886,76.92397271060467,29.674291268623886,76.92397271060467,29.674291268623886,76.92397271060467
Haryana,2019,Q1,575222,1345411743,Rohtak,28.889217870328615,76.53148172302797,28.889217870328615,76.53148172302797,28.889217870328615,76.53148172302797
Haryana,2019,Q1,548076,1042049466,Jhajjar,28.592878371569714,76.64704699668393,28.592878371569714,76.64704699668393,28.592878371569714,76.64704699668393
Haryana,2019,Q2,8386864,11575310786,Gurugram,28.364663237031014,76.92397271060467,28.364663237031014,76.92397271060467,28.364663237031014,76.92397271060467
Haryana,2019,Q2,3523377,4505940224,Faridabad,28.353095581795834,77.3381855201411,28.353095581795834,77.3381855201411,28.353095581795834,77.3381855201411
Haryana,2019,Q2,1096201,2813329870,Rohtak,28.889217870328615,76.53148172302797,28.889217870328615,76.53148172302797,28.889217870328615,76.53148172302797
Haryana,2019,Q2,1019615,2473242371,Panipat,29.333775656345342,76.92397271060467,29.333775656345342,76.92397271060467,29.333775656345342,76.92397271060467
Haryana,2019,Q2,889511,1639474281,Rewari,28.20195091334491,76.54304293421208,28.20195091334491,76.54304293421208,28.20195091334491,76.54304293421208
Haryana,2019,Q2,888795,2100408323,Sonipat,29.0342389869189,76.92397271060467,29.0342389869189,76.92397271060467,29.0342389869189,76.92397271060467
Haryana,2019,Q2,814251,2062725761,Karnal,29.674291268623886,76.92397271060467,29.674291268623886,76.92397271060467,29.674291268623886,76.92397271060467
Haryana,2019,Q2,761001,2054472611,Hisar,29.18866491723166,75.81271993338781,29.18866491723166,75.81271993338781,29.18866491723166,75.81271993338781
Haryana,2019,Q2,741633,1293085677,Palwal,28.05236818709696,77.3381855201411,28.05236818709696,77.3381855201411,28.05236818709696,77.3381855201411
Haryana,2019,Q2,569289,1308026488,Jhajjar,28.592878371569714,76.64704699668393,28.592878371569714,76.64704699668393,28.592878371569714,76.64704699668393
Haryana,2019,Q3,11843666,15022524504,Gurugram,28.364663237031014,76.92397271060467,28.364663237031014,76.92397271060467,28.364663237031014,76.92397271060467
Haryana,2019,Q3,4701377,5869168552,Faridabad,28.353095581795834,77.3381855201411,28.353095581795834,77.3381855201411,28.353095581795834,77.3381855201411
Haryana,2019,Q3,1206241,2010833861,Rewari,28.20195091334491,76.54304293421208,28.20195091334491,76.54304293421208,28.20195091334491,76.54304293421208
Haryana,2019,Q3,1158516,3225248552,Rohtak,28.889217870328615,76.53148172302797,28.889217870328615,76.53148172302797,28.889217870328615,76.53148172302797
Haryana,2019,Q3,1155825,2901827842,Panipat,29.333775656345342,76.92397271060467,29.333775656345342,76.92397271060467,29.333775656345342,76.92397271060467
Haryana,2019,Q3,1066029,2495689739,Sonipat,29.0342389869189,76.92397271060467,29.0342389869189,76.92397271060467,29.0342389869189,76.92397271060467
Haryana,2019,Q3,1061268,1687988450,Palwal,28.05236818709696,77.3381855201411,28.05236818709696,77.3381855201411,28.05236818709696,77.3381855201411
Haryana,2019,Q3,1055411,2558826214,Hisar,29.18866491723166,75.81271993338781,29.18866491723166,75.81271993338781,29.18866491723166,75.81271993338781
Haryana,2019,Q3,991286,2467996778,Karnal,29.674291268623886,76.92397271060467,29.674291268623886,76.92397271060467,29.674291268623886,76.92397271060467
Haryana,2019,Q3,755297,1642655006,Jhajjar,28.592878371569714,76.64704699668393,28.592878371569714,76.64704699668393,28.592878371569714,76.64704699668393
Haryana,2019,Q4,14935865,19000424238,Gurugram,28.364663237031014,76.92397271060467,28.364663237031014,76.92397271060467,28.364663237031014,76.92397271060467
Haryana,2019,Q4,5358174,7782346423,Faridabad,28.353095581795834,77.3381855201411,28.353095581795834,77.3381855201411,28.353095581795834,77.3381855201411
Haryana,2019,Q4,1538398,2831585559,Rewari,28.20195091334491,76.54304293421208,28.20195091334491,76.54304293421208,28.20195091334491,76.54304293421208
Haryana,2019,Q4,1437677,3870819294,Panipat,29.333775656345342,76.92397271060467,29.333775656345342,76.92397271060467,29.333775656345342,76.92397271060467
Haryana,2019,Q4,1428337,4158625641,Rohtak,28.889217870328615,76.53148172302797,28.889217870328615,76.53148172302797,28.889217870328615,76.53148172302797
Haryana,2019,Q4,1368457,3347168252,Sonipat,29.0342389869189,76.92397271060467,29.0342389869189,76.92397271060467,29.0342389869189,76.92397271060467
Haryana,2019,Q4,1309901,3351369912,Hisar,29.18866491723166,75.81271993338781,29.18866491723166,75.81271993338781,29.18866491723166,75.81271993338781
Haryana,2019,Q4,1280457,3322975421,Karnal,29.674291268623886,76.92397271060467,29.674291268623886,76.92397271060467,29.674291268623886,76.92397271060467
Haryana,2019,Q4,1273274,2370503274,Palwal,28.05236818709696,77.3381855201411,28.05236818709696,77.3381855201411,28.05236818709696,77.3381855201411
Haryana,2019,Q4,965474,2147473030,Jhajjar,28.592878371569714,76.64704699668393,28.592878371569714,76.64704699668393,28.592878371569714,76.64704699668393
Haryana,2020,Q1,16484737,21152356889,Gurugram,28.364663237031014,76.92397271060467,28.364663237031014,76.92397271060467,28.364663237031014,76.92397271060467
Haryana,2020,Q1,5840117,8881105700,Faridabad,28.353095581795834,77.3381855201411,28.353095581795834,77.3381855201411,28.353095581795834,77.3381855201411
Haryana,2020,Q1,2016893,5091258326,Sonipat,29.0342389869189,76.92397271060467,29.0342389869189,76.92397271060467,29.0342389869189,76.92397271060467
Haryana,2020,Q1,1803076,5175066327,Rohtak,28.889217870328615,76.53148172302797,28.889217870328615,76.53148172302797,28.889217870328615,76.53148172302797
Haryana,2020,Q1,1781967,4661669007,Panipat,29.333775656345342,76.92397271060467,29.333775656345342,76.92397271060467,29.333775656345342,76.92397271060467
Haryana,2020,Q1,1747564,3142595798,Rewari,28.20195091334491,76.54304293421208,28.20195091334491,76.54304293421208,28.20195091334491,76.54304293421208
Haryana,2020,Q1,1613263,3109146806,Palwal,28.05236818709696,77.3381855201411,28.05236818709696,77.3381855201411,28.05236818709696,77.3381855201411
Haryana,2020,Q1,1579733,4003478768,Karnal,29.674291268623886,76.92397271060467,29.674291268623886,76.92397271060467,29.674291268623886,76.92397271060467
Haryana,2020,Q1,1533724,3820470010,Hisar,29.18866491723166,75.81271993338781,29.18866491723166,75.81271993338781,29.18866491723166,75.81271993338781
Haryana,2020,Q1,1241283,3154872672,Mewat,27.959959423529057,77.02766003686912,27.959959423529057,77.02766003686912,27.959959423529057,77.02766003686912
Haryana,2020,Q2,11284856,14426170120,Gurugram,28.364663237031014,76.92397271060467,28.364663237031014,76.92397271060467,28.364663237031014,76.92397271060467
Haryana,2020,Q2,5775792,8177450074,Faridabad,28.353095581795834,77.3381855201411,28.353095581795834,77.3381855201411,28.353095581795834,77.3381855201411
Haryana,2020,Q2,2090627,3788124543,Palwal,28.05236818709696,77.3381855201411,28.05236818709696,77.3381855201411,28.05236818709696,77.3381855201411
Haryana,2020,Q2,2067865,5016220638,Sonipat,29.0342389869189,76.92397271060467,29.0342389869189,76.92397271060467,29.0342389869189,76.92397271060467
Haryana,2020,Q2,2050920,5946541938,Rohtak,28.889217870328615,76.53148172302797,28.889217870328615,76.53148172302797,28.889217870328615,76.53148172302797
Haryana,2020,Q2,2022132,3582603328,Rewari,28.20195091334491,76.54304293421208,28.20195091334491,76.54304293421208,28.20195091334491,76.54304293421208
Haryana,2020,Q2,2011582,5207544726,Panipat,29.333775656345342,76.92397271060467,29.333775656345342,76.92397271060467,29.333775656345342,76.92397271060467
Haryana,2020,Q2,1644838,4146210408,Hisar,29.18866491723166,75.81271993338781,29.18866491723166,75.81271993338781,29.18866491723166,75.81271993338781
Haryana,2020,Q2,1629574,4045109843,Karnal,29.674291268623886,76.92397271060467,29.674291268623886,76.92397271060467,29.674291268623886,76.92397271060467
Haryana,2020,Q2,1598705,3658746771,Mewat,27.959959423529057,77.02766003686912,27.959959423529057,77.02766003686912,27.959959423529057,77.02766003686912
Haryana,2020,Q3,18098421,23437360421,Gurugram,28.364663237031014,76.92397271060467,28.364663237031014,76.92397271060467,28.364663237031014,76.92397271060467
Haryana,2020,Q3,8700173,13490214442,Faridabad,28.353095581795834,77.3381855201411,28.353095581795834,77.3381855201411,28.353095581795834,77.3381855201411
Haryana,2020,Q3,3041169,5346067429,Rewari,28.20195091334491,76.54304293421208,28.20195091334491,76.54304293421208,28.20195091334491,76.54304293421208
Haryana,2020,Q3,2922945,7024743099,Sonipat,29.0342389869189,76.92397271060467,29.0342389869189,76.92397271060467,29.0342389869189,76.92397271060467
Haryana,2020,Q3,2672871,4869775358,Palwal,28.05236818709696,77.3381855201411,28.05236818709696,77.3381855201411,28.05236818709696,77.3381855201411
